economic_id;year;rgdpe;rgdpo;emp;hc;cn;ck;pop;ctfp;rtfpna;delta;csh_i;country_id
196;2011;1084070,125;1175046,25;11,32635593;3,442167044;4322359,5;0,073419333;22,538001;0,910663068;0,967547536;0,033127427;0,253103524;4
197;2012;1097670,75;1170344,25;11,44915962;3,455424309;4827754,5;0,07949204;22,903948;0,857342362;0,971197546;0,03349464;0,268217623;4
198;2013;1166544,875;1227129,25;11,55393505;3,468732834;5358262;0,083657734;23,254913;0,856525362;0,975932181;0,033657171;0,286521733;4
199;2014;1168394,875;1225111,125;11,66723919;3,482092381;5951124,5;0,089948609;23,596424;0,819596589;0,982423723;0,03361088;0,284824878;4
200;2015;1151138,75;1165804,625;11,90849304;3,495503426;5847658;0,0872733;23,932502;0,783061206;0,986753345;0,03347107;0,261883199;4
201;2016;1223294,125;1249462;12,07155418;3,508966208;5958082;0,085960038;24,262712;0,820853293;0,994925678;0,033298455;0,243142709;4
202;2017;1240334,375;1291582,25;12,3240881;3,522480726;5662376,5;0,081570581;24,58462;0,847461224;1;0,033200312;0,23567529;4
203;2018;1283842,625;1350395,25;12,61943722;3,536047459;5760547;0,081190638;24,898152;0,857894957;0,999207258;0,033199262;0,21792601;4
204;2019;1280843,25;1364677,75;12,86317444;3,549666166;5866471;0,080537274;25,203198;0,83764863;0,976168096;0,033249695;0,206068218;4
205;1954;49078,17188;50657,71875;2,976327658;2,490792513;134504,7188;0,011802988;6,985893831;0,659008801;0,484568238;0,033152908;0,160077155;5
206;1955;53920,03906;55541,88672;3,12647891;2,475566149;141368,3125;0,012076502;6,992613975;0,67063874;0,515269935;0,033683926;0,200938717;5
207;1956;58295,65625;59629,85938;3,221801043;2,461072206;146617,4219;0,012031522;6,998124099;0,697389007;0,531856179;0,034283414;0,177393004;5
208;1957;61308,07813;62760,4375;3,295096636;2,44666338;152311,0938;0,012132434;7,01171366;0,70781678;0,549408555;0,034556005;0,181048542;5
209;1958;64191,60547;65324,33984;3,321739912;2,432338715;157391,7188;0,012135516;7,033353378;0,734624505;0,561985195;0,034767032;0,175043464;5
210;1959;66691,54688;67548,26563;3,371424675;2,418097973;162745,5781;0,012102362;7,060503701;0,73238939;0,568373621;0,034921501;0,178053349;5
211;1960;71715,84375;72448,73438;3,440428257;2,403940678;171874,2344;0,012281846;7,093827955;0,74575001;0,601393163;0,035440017;0,215908706;5
212;1961;75887,78125;76432,49219;3,459298134;2,426981688;181468,875;0,012598383;7,13294552;0,763656259;0,616258025;0,036129642;0,205103487;5
213;1962;78181;78591,6875;3,443099022;2,450243473;189501,25;0,012667987;7,176797568;0,767207026;0,618689477;0,036454167;0,184987187;5
214;1963;81741,11719;81837,19531;3,41953373;2,473728418;197245,8281;0,012555725;7,223046616;0,781410694;0,63711226;0,036533799;0,184251085;5
215;1964;85801,51563;85747,60156;3,413850784;2,497438192;208222,5313;0,012614398;7,271352841;0,795661151;0,6614151;0,036613654;0,208623663;5
216;1965;88744,03906;88459,39844;3,390900612;2,521375418;217406,7656;0,012572546;7,318750472;0,800471425;0,667178273;0,036764171;0,205955386;5
217;1966;93206,4375;92929,58594;3,362745285;2,545542002;230292,0781;0,01249887;7,370264377;0,816157043;0,690857768;0,036974426;0,218830436;5
218;1967;96198,33594;95787,14063;3,307928801;2,5666821;241911,9531;0,012484636;7,425558093;0,837721229;0,706795096;0,037012812;0,205301285;5
219;1968;100632,6094;99937,03906;3,264507294;2,58321929;253309,1719;0,012494184;7,464215841;0,85405463;0,730148911;0,03684444;0,205058232;5
220;1969;105549,25;104938,3438;3,258476973;2,599862814;266863,125;0,012362098;7,49003663;0,887032032;0,762865663;0,03673321;0,209772989;5
221;1970;111881,2422;111568,6328;3,265043259;2,616613865;283949,75;0,01272406;7,516239;0,935062468;0,808984697;0,03689215;0,229950085;5
222;1971;117554,25;117567,7188;3,301126242;2,633699417;304427,25;0,013454304;7,55034;0,933874547;0,820006967;0,037316576;0,227338433;5
223;1972;125129,0156;124571,8906;3,31970191;2,650897026;325986,625;0,013822971;7,581117;0,936745882;0,833350837;0,037908159;0,236846641;5
224;1973;132343,1719;130781,7031;3,358950615;2,668206453;347581,625;0,01411307;7,607065;0,929915905;0,845413983;0,038095277;0,250337631;5
225;1974;135241,5469;135338,3281;3,405431747;2,685628891;368665,7188;0,014302938;7,62629;0,926857173;0,826569855;0,037863448;0,2580823;5
226;1975;136149,0938;136221,3125;3,394333839;2,703165293;387218,0313;0,014663758;7,637689;0,94648385;0,827370942;0,037592854;0,230843902;5
227;1976;140292,9219;139693,3438;3,413128138;2,720816374;403575;0,01471148;7,640749;0,93581444;0,844208479;0,037419327;0,250322133;5
228;1977;146131,7188;145573,9688;3,451448202;2,738582373;419381,8438;0,0150251;7,636576;0,932849824;0,857163012;0,0374755;0,263567865;5
229;1978;146276,5938;145074,2656;3,467476845;2,756464481;430134,9375;0,014865537;7,627759;0,923026145;0,853672087;0,037387386;0,238587305;5
230;1979;152109,8438;151004,6094;3,483715773;2,774463415;445009,375;0,01494663;7,617884;0,925532699;0,868227363;0,037235044;0,269328326;5
231;1980;152980,4688;152806,375;3,511729717;2,792579889;463223,75;0,014954457;7,609752;0,916046321;0,858713865;0,037266307;0,269594193;5
232;1981;151429,25;152377,875;3,488420963;2,809374809;494921,1875;0,015529091;7,604513;0,90192759;0,862712681;0,037303004;0,26588586;5
233;1982;152637,4531;153064,7813;3,435217142;2,826271057;539793,8125;0,016483534;7,602181;0,899508774;0,871633291;0,037137467;0,257462263;5
234;1983;156059,2969;156258,7656;3,422595978;2,843268871;597627,1875;0,017830502;7,603102;0,872806311;0,889300346;0,036809761;0,25191617;5
235;1984;155888,7969;155366,9375;3,420871973;2,860368729;662638,875;0,018976636;7,607293;0,811603785;0,879085422;0,036528062;0,278054982;5
236;1985;158950,5;158705,0469;3,431707859;2,877571583;713077,9375;0,019899895;7,614868;0,795531392;0,887071133;0,036388014;0,303010076;5
237;1986;166557,2031;166262,3125;3,442780256;2,894877672;744743,3125;0,020362141;7,625393;0,794631362;0,892545342;0,036357872;0,296254277;5
238;1987;173385,2188;173161,4531;3,442195177;2,912288189;781848,3125;0,020744367;7,639352;0,802551091;0,894993544;0,036368623;0,302199721;5
239;1988;183558,125;184286,4063;3,471370697;2,929803133;828083,875;0,021478165;7,65884;0,815016747;0,903065443;0,036444444;0,319720089;5
240;1989;195007,9063;194189,2656;3,515850544;2,947423697;882276,5625;0,022500338;7,686572;0,824165821;0,910170794;0,036630329;0,324570864;5
241;1990;208007,2344;205574,1563;3,560341358;2,965149879;942584;0,023756007;7,723949;0,824837983;0,924519479;0,036922615;0,325672895;5
242;1991;220418,2813;214933,0469;3,591025114;2,979998589;1009551,188;0,025139507;7,772701;0,840100348;0,929634929;0,037292931;0,334773391;5
243;1992;229276,8438;223888,7656;3,594428539;2,994921923;1075281;0,026235729;7,830933;0,825689137;0,942914724;0,037564985;0,33433634;5
244;1993;234339,5781;228787,2031;3,573315859;3,009919643;1135604,125;0,027169751;7,892086;0,820288301;0,938613534;0,037598729;0,33356145;5
245;1994;246585,9688;240059,0781;3,583720446;3,024992943;1191808,25;0,028013349;7,947209;0,83669728;0,94493556;0,037537128;0,338560641;5
246;1995;259853,6563;250433,9375;3,5849545;3,040141344;1234466,375;0,027993698;7,990121;0,862062812;0,964403331;0,037495516;0,350698888;5
247;1996;266383,875;256307,3125;3,60650897;3,055365562;1267977,625;0,027579878;8,017863;0,839678824;0,956536055;0,037514806;0,336875439;5
248;1997;278759,7188;269415,3438;3,635558844;3,070666313;1257364,75;0,026252814;8,032876;0,869610786;0,953419328;0,037603833;0,315579653;5
249;1998;295161,6875;280194,75;3,672077179;3,086043358;1238570;0,024856107;8,04105;0,903582811;0,971287549;0,037771583;0,297469318;5
250;1999;304416,2188;290596,125;3,72519803;3,10149765;1212958,625;0,023463;8,051113;0,91565156;0,97781837;0,037998296;0,293314546;5
251;2000;314579,6875;306927,5625;3,759931087;3,11702919;1200857,375;0,021857014;8,069276;0,943799317;0,986845851;0,038340919;0,278788924;5
252;2001;308449,0313;299963,125;3,785838842;3,133230925;1163727,875;0,020078367;8,097748;0,936107159;0,982259333;0,038774855;0,263855934;5
253;2002;313331,1563;306288,4688;3,780693769;3,149516821;1116921,25;0,019222086;8,134412;0,960615396;0,985517025;0,039132547;0,246538222;5
254;2003;318809,1563;313908,2813;3,806158543;3,165887117;1135486;0,019506734;8,175852;0,943439722;0,979130089;0,039426498;0,259637326;5
255;2004;330761,75;326475,0313;3,825345755;3,182343006;1167008,375;0,019646311;8,216805;0,941558063;0,988445401;0,039651647;0,262693435;5
256;2005;343994,0938;357373,0313;3,862365246;3,19888401;1196751,375;0,019858744;8,25365;0,975826323;0,999717057;0,039809041;0,262529433;5
257;2006;361593,875;364390,5;3,925628901;3,215510845;1305380,125;0,020789674;8,285343;0,968302608;1,01717639;0,039965041;0,26073423;5
258;2007;376780,2188;376847,2188;3,998071671;3,232224703;1396851,75;0,021408973;8,313737;0,964705229;1,032956839;0,040215854;0,271802098;5
259;2008;387194,7188;390540,625;4,075037003;3,249024868;1533324,375;0,022901576;8,341532;0,938082993;1,024451852;0,040549416;0,2783373;5
260;2009;382414,0625;373127,2813;4,057965279;3,265912771;1701441,875;0,025770102;8,372663;0,89798063;0,992374659;0,040776249;0,269893855;5
261;2010;392208,2813;385229,0625;4,096951008;3,282888174;1799280,875;0,027400728;8,409949;0,864428222;0,997557819;0,040910829;0,270727992;5
262;2011;411183,7813;402328,375;4,168144226;3,293652296;1929752,25;0,029092791;8,453501;0,845513761;1,003166318;0,041210927;0,29345274;5
263;2012;421391,2188;409657,375;4,216424942;3,304451942;2158844,25;0,03137134;8,502227;0,824257791;1,001539707;0,041571189;0,303870797;5
264;2013;423862,1563;404381,125;4,232905388;3,315286875;2231405,5;0,031530015;8,556189;0,80848527;0,994827747;0,041923579;0,303060085;5
265;2014;429092,7813;423224,0313;4,269143581;3,326157331;2319005;0,031809039;8,615214;0,825360179;0,991404653;0,042255919;0,291291267;5
266;2015;448794,7188;430623,875;4,278239727;3,337063313;2450585,75;0,032894254;8,67866;0,832901061;0,996383011;0,042541876;0,295809478;5
267;2016;466582,8125;436191,0625;4,321228981;3,348005295;2537569,25;0,033730593;8,747301;0,825462222;0,994603455;0,0429837;0,30490008;5
268;2017;480926,9063;458231,5938;4,398534775;3,35898304;2542417;0,033579625;8,819901;0,844821453;1;0,043559164;0,312823832;5
269;2018;492542,7188;470960,75;4,488481998;3,369996786;2581635;0,033991914;8,891388;0,83796674;1,000210643;0,044162843;0,317630768;5
270;2019;498022,25;477705,5;4,550281048;3,381046295;2630129,5;0,033892408;8,955102;0,829206467;0,994600713;0,044782735;0,312185794;5
271;1980;3710,950928;4060,747559;1,968632102;1,096892834;6716,437012;0,000228959;4,157298;0,280157477;1,379124761;0,031470776;0,147803649;6
272;1981;3931,31958;4338,172363;2,02537179;1,100578904;7143,449707;0,000237928;4,26652;0,286229372;1,478686571;0,031249782;0,168016493;6
273;1982;3872,600586;4271,015137;2,088446379;1,104277492;7650,548828;0,000250832;4,379724;0,275813222;1,426376343;0,031086611;0,176447093;6
274;1983;4059,486572;4354,756348;2,152531862;1,107988477;8103,08252;0,000272617;4,497533;0,262704074;1,402725101;0,031266142;0,195327148;6
275;1984;4170,145508;4448,605957;2,21917367;1,111711979;8567,96875;0,000289615;4,621103;0,246912852;1,332417011;0,031820748;0,206892714;6
276;1985;4619,541992;4796,415527;2,280215502;1,115447998;9056,25;0,000304406;4,750837;0,252372891;1,431382298;0,032213077;0,172141746;6
277;1986;4840,178223;5044,817383;2,342808008;1,119196534;9492,921875;0,000312153;4,886743;0,259636462;1,444658041;0,032526731;0,165912479;6
278;1987;4749,251465;5063,475586;2,404126167;1,122957587;9966,543945;0,000317954;5,027138;0,250344962;1,444974542;0,033236142;0,163306072;6
279;1988;5122,133301;5481,379883;2,463240385;1,126731396;10316,20508;0,000305246;5,168698;0,267009795;1,471391916;0,033778775;0,096236475;6
280;1989;4909,634277;5297,741211;2,519047499;1,13051784;10483,34277;0,00032958;5,307069;0,243253917;1,449261785;0,033867806;0,108169243;6
281;1990;4961,148438;5522,088379;2,567985296;1,13431704;10583,96582;0,000204403;5,438957;0,297703147;1,490342975;0,033566006;0,051627949;6
282;1991;5168,314453;5765,199707;2,575670719;1,141326427;10512,6416;0,000182227;5,564926;0,319575042;1,571330905;0,032901093;0,049846847;6
283;1992;5020,692871;5665,635742;2,583666086;1,148379207;10538,54883;0,00017544;5,685565;0,301615417;1,599771857;0,032365367;0,058766302;6
284;1993;4704,768555;5312,858887;2,590370655;1,155475497;10585,26953;0,000268665;5,798053;0,235570237;1,468891263;0,031973504;0,073962316;6
285;1994;4884,609863;5380,421875;2,596772432;1,162615657;10502,43164;0,000253693;5,898967;0,234589949;1,41359067;0,03141629;0,039774965;6
286;1995;4474,454102;4887,811523;2,601974964;1,169800043;10408,36426;0,00020791;5,987043;0,223955855;1,308717489;0,030741984;0,03908265;6
287;1996;4209,472168;4522,661133;2,604720116;1,177028656;10383,18555;0,000202732;6,060111;0,201470226;1,190259576;0,030187812;0,056600288;6
288;1997;4276,710449;4435,950195;2,605677605;1,184302092;10264,54395;0,000351312;6,12213;0,157007679;1,189620495;0,029708384;0,055770259;6
289;1998;4554,054688;4908,592285;2,609200001;1,19162035;10315,16797;0,0003791;6,185562;0,159798831;1,230901718;0,029398942;0,055232428;6
290;1999;4651,633789;4945,976563;2,627630949;1,198983908;10525,31738;0,000597133;6,267124;0,132400349;1,191368222;0,029675575;0,119561002;6
291;2000;4336,045898;4770,337402;2,660007;1,206392884;10813,47949;0,000256243;6,378871;0,162760481;1,162871122;0,029888345;0,057302546;6
292;2001;4361,602051;4843,907715;2,733289003;1,215250373;10900,74219;0,000278381;6,525545;0,155081764;1,164832473;0,029688157;0,066254906;6
293;2002;4493,699707;5082,718262;2,819596529;1,22417295;11140,50293;0,000218437;6,704113;0,170527801;1,186869621;0,029609695;0,067248829;6
294;2003;4646,256836;5344,242188;2,918665171;1,233161092;11517,36523;0,000323991;6,909154;0,150784269;1,129539371;0,030085925;0,115507804;6
295;2004;4938,078613;5627,234863;3,027144909;1,242215157;12127,74023;0,000366525;7,131693;0,145394325;1,117915988;0,031340927;0,139367253;6
296;2005;4859,125;5554,29541;3,141022444;1,251335621;12824,03418;0,000186024;7,364862;0,172840863;1,072455764;0,032943148;0,113867059;6
297;2006;5013,996094;5775,266602;3,256807566;1,260523081;13085,69922;0,00044192;7,607849;0,154468745;1,079424262;0,034211513;0,111982517;6
298;2007;5163,797852;5881,25293;3,379345417;1,269778013;12997,13867;0,000467497;7,862214;0,150562406;1,074188471;0,034747876;0,09670224;6
299;2008;5488,464844;6209,569336;3,504657269;1,279101014;12850,34375;0,000446718;8,126102;0,160340935;1,082776427;0,034776639;0,088565506;6
300;2009;5713,174805;6265,482422;3,625620365;1,288492322;12951,21094;0,000426978;8,397668;0,162433922;1,086478829;0,034576323;0,110828608;6
301;2010;6156,706543;6650,672363;3,751013517;1,297952652;13177,48242;0,000413132;8,675602;0,168882206;1,082296491;0,034789756;0,118609197;6
302;2011;6434,874512;7267,036133;3,864454031;1,310621381;13384,22949;0,000385729;8,958406;0,185096383;1,067996264;0,035722189;0,109894864;6
303;2012;6801,229492;7544,012207;3,978630781;1,323413849;12218,9834;0,000322284;9,245988;0,197878525;1,064073563;0,036786631;0,103785798;6
304;2013;7288,791992;8313,94043;4,093760967;1,336331129;11769,92773;0,000280089;9,540291;0,226406157;1,066690326;0,037604809;0,084937565;6
305;2014;7769,125977;8707,797852;4,212658405;1,349374533;12615,71582;0,00027353;9,844299;0,231098413;1,061079502;0,03835693;0,081106491;6
306;2015;7966,77002;8671,001953;4,362517834;1,362545133;12962,8623;0,000256905;10,16003;0,226971269;1,010105968;0,038859073;0,079835989;6
307;2016;8392,768555;9021,90625;4,516957283;1,375844479;14692,29199;0,000266465;10,487995;0,225501955;1,000238657;0,039154466;0,085514672;6
308;2017;8500,011719;8945,59375;4,67698431;1,389273405;15914,63379;0,000265356;10,827019;0,21650134;1;0,039528999;0,095754296;6
309;2018;8525,669922;9026,536133;4,841067791;1,402833581;16621,73242;0,000261962;11,175374;0,209519595;0,958585203;0,040753968;0,117615946;6
310;2019;8664,988281;9109,688477;5,0035882;1,416526079;17380,45898;0,000267106;11,53058;0,202146217;0,93278569;0,042342965;0,120425709;6
311;1954;85718,10156;82787,77344;3,455043316;2,266232491;408317,3438;0,033863436;8,814236846;0,708973289;0,533400476;0,037616264;0,266314059;7
312;1955;91011,14844;86486,86719;3,455277681;2,282180548;418123,5;0,033680029;8,86330337;0,709758341;0,546416223;0,037884958;0,250980943;7
313;1956;95059,85156;88979,75781;3,457733154;2,287193298;431705,9063;0,033754572;8,918641412;0,719242275;0,557220459;0,038159534;0,281971723;7
314;1957;95819,38281;90509,55469;3,482290983;2,292217016;443508,75;0,033801619;8,983869009;0,710857391;0,56020081;0,03849072;0,280160815;7
315;1958;95461,32031;89428,76563;3,44496274;2,29725194;450335,9688;0,033305783;9,047427695;0,71638602;0,559365869;0,038506616;0,241750032;7
316;1959;96738,42188;92119,19531;3,416476011;2,302297592;461462,25;0,033345822;9,098420471;0,717590451;0,57792753;0,038454153;0,271175146;7
317;1960;102919,1797;96857,73438;3,495060682;2,30735445;473952,5625;0,032670334;9,11338252;0,696978152;0,596450508;0,038630754;0,290086418;7
318;1961;107518,2422;102098,8438;3,521248817;2,308828831;490581,625;0,032751158;9,160455122;0,72202599;0,616732836;0,038955361;0,299679428;7
319;1962;113236,9766;107618,0391;3,575638771;2,310304165;508487,0938;0,032756109;9,213024355;0,75304091;0,635429263;0,039416157;0,281366229;7
320;1963;117017,2813;111842,3984;3,600819349;2,311780453;525480,8125;0,032604113;9,277686752;0,76658994;0,653201342;0,039794765;0,272967517;7
321;1964;125598,6641;119508,0391;3,652187586;2,313257456;549564,9375;0,032696087;9,361537325;0,791556239;0,682969451;0,039926961;0,309143782;7
322;1965;130886,4766;123734,7969;3,666288614;2,314735651;571867,8125;0,03238463;9,442590496;0,799463153;0,696488321;0,039866336;0,296921223;7
323;1966;135008,9844;127105,4297;3,679382563;2,323425055;597158,5625;0,032235123;9,502255694;0,798045993;0,703295827;0,03989777;0,309636235;7
324;1967;140139,3438;131961,8125;3,663266897;2,332147121;621561,375;0,03195288;9,550927628;0,823636413;0,721654654;0,039951045;0,295319825;7
